,Happiness Score,GDP per Capita,Social Support,Health,Freedom,Generosity,Corruption Perception,Overall Rank,clusters,cluster
409,-0.32874495665683134,-0.5192413839596235,0.5153628344338925,-2.151299230211485,-0.3563076091784839,0.30545051675019985,-0.9440049535201145,0.418185849698845,1,purple
410,-0.35826679575071013,-1.0902094748772615,0.6835753354845124,-0.22368115684037135,0.13252123753761813,0.46484254623985327,0.12493170785663604,0.44086948035002327,3,black
411,-0.3851045981249513,-0.2951674773670741,0.8909633070271585,-0.35981214621705915,0.32374803030622046,2.452176943759627,0.36496013304656694,0.4635531110012015,3,black
412,-0.391366780013297,-0.9325987467720793,1.0544014734816922,-0.12482419515972658,0.026457824773235546,2.0506234529515575,-0.8256263736843381,0.4862367416523798,3,black
413,-0.42894030075203216,-1.1891612355777903,0.4051581445880462,-0.32613637618304897,-0.06693489902578545,1.7461153377810454,-0.5275258433331856,0.508920372303558,3,black
414,-0.43520248264037786,0.017423538447377224,1.3527308093647823,-0.10717030982447263,-0.3614667748340785,1.2548650827470142,-0.883731963232757,0.5316040029547363,3,black
415,-0.5479221914068715,0.07795568279275303,1.0258591580198313,-1.6200757891490605,0.18152289207309846,-0.5032767620783632,-0.531668494028463,0.5542876336059146,0,pink
416,-0.5693927746861491,-0.026593415170887612,-0.5339690570502508,0.1190433600059302,-1.0279842462136104,-1.2950868910194517,-0.40532513669859127,0.5769712642570928,0,pink
417,-0.5962305770603895,-0.6680368167416425,0.33376851426555193,-0.07499640808317229,-1.2511044493391785,-0.7257066245157363,-0.38257448226101165,0.5996548949082711,0,pink
418,-0.6320145971480133,-0.06530705595785784,-0.14397986963070067,-0.2606070807208424,-1.076287285267078,-0.598034843803294,-0.1594747481288715,0.6223385255594494,0,pink
419,-0.6508011446022534,0.3132712893939455,1.17564150095976,0.5067779593603073,-1.030848867016488,-0.734497075451711,-1.0779605911689518,0.6450221562106276,0,pink
420,-0.6552742534589451,-1.4347016191610074,-0.18425747092689523,-2.360871546044178,-0.842844182464153,0.85376054531469,-0.544240214757389,0.6677057868618058,1,purple
421,-0.6677986181302379,-1.0029434705148885,-0.2993871783057665,-1.8412263043884027,-0.13021059230215307,0.35270410021354837,-0.7201380918106085,0.6903894175129841,1,purple
422,-0.6704826548498762,0.30316311180353056,-1.0075627611973685,0.22564830169175087,-1.2854849394894534,1.68559861795913,-0.7427652353482378,0.7130730481641624,3,black
423,-0.713423394683575,-0.051000054926280576,-0.7292845523479121,0.6004085480209551,-0.4421490597777632,0.043769279326739755,-0.8218482734769165,0.7357566788153407,0,pink
424,-0.7456292687078893,-0.9536199220900157,-0.936341093313953,-0.20733234146157464,0.17584384507158635,-0.21281984028748346,-0.07648383223686829,0.7584403094665189,1,purple
425,-0.7760456438702951,-0.12100030571411197,0.16107512207809221,-1.0016482468267924,0.4434817556334446,-1.052778271681941,-0.34822458543190427,0.7811239401176971,0,pink
426,-0.794832191324535,-1.0113763242418667,0.06889336977381733,-1.1184655982422114,0.012550958892444598,2.1943812078621083,-0.6016077344565411,0.8038075707688754,3,black
427,-0.7975158004247168,-1.7303114478367154,-0.5268725458373457,-1.9483068743628031,0.19137650059356034,1.1114941772609166,0.41879111656975115,0.8264912014200537,1,purple
428,-0.8019889101760092,-1.437589887481951,0.23587483994811273,-0.7612231382267275,0.4064019863574691,5.666611552823834,0.5021671429144596,0.8491748320712319,3,black
429,-0.8109351287839933,-1.1902879295477158,0.40639241631488543,-0.7129008680132697,-0.46496771700259215,-0.1138001894868254,-0.14988291563870013,0.8718584627224102,1,purple
430,-0.8297216753436326,-0.8440213342844869,-0.1267157502049277,-1.3313088900758525,0.06895194378980647,0.4699862422062777,-0.48096588737905804,0.8945420933735885,1,purple
431,-0.8449296500097079,0.1837807153351376,-0.20093847888910882,-0.3381771114691059,-1.0351631975707185,0.028972414674116174,-0.22316895034491718,0.9172257240247668,0,pink
432,-0.8735569512458575,0.3942762392531266,0.33368713962009905,-0.9283226869788246,-0.8834816753596995,-1.347256497169518,-0.5002259700065309,0.9399093546759449,0,pink
